Facility_ID,FacilityName,StreetNo,StreetName,StreetType,SuburbTown,Postcode,Latitude,Longitude,FaciltySportPlayedID,SportsPlayed,FacilityAge,FacilityCondition,FacilityUpgradeAge,LGA
CASEYC12307,"Sweeney Recreation Reserve,",,Golf Links,Road,Narre Warren,3805.0,-38.039175,145.327194,20345,Netball,0 - 5 Years,5. Very Good,,Casey
CASEYC12323,"Tooradin Recreation Reserve,",68,South Gippsland,Highway,Tooradin,3980.0,-38.210669,145.37535,20379,Netball,0 - 5 Years,5. Very Good,,Casey
CASEYC11287,Cranbourne Indoor sports,14,Smethurst,Street,Cranbourne,3977.0,-38.1045,145.2865,26791,Netball (Indoor),,,,Casey
CASEYC12277,Endeavour Hills Leisure Centre,10,Raymond MCMahon,Boulevard,Endeavour Hills,3802.0,-37.978588,145.25978500000002,20279,Netball (Indoor),11 - 25 Years,4. Good,Upgrade in progress,Casey
CASEYC12284,"Olive Road Recreation Reserve,",,Olive,Road,Eumemmerring,3802.0,-37.996840999999996,145.243353,20289,Netball (Indoor),26 - 50 Years,3. Average,,Casey
CASEYC12265,Betula Reserve,,Kidds,Road,Doveton,3177.0,-37.988644,145.231543,20253,Rugby,26 - 50 Years,1. Very Poor,1 - 5 Years,Casey
CASEYC12260,Casey Fields,160,Berwick-Cranbourne,Road,Cranbourne East,3977.0,-38.121978999999996,145.312021,20229,Rugby,0 - 5 Years,,1 - 5 Years,Casey
CASEYC12265,Betula Reserve,,Kidds,Road,Doveton,3177.0,-37.988644,145.231543,20254,Rugby,26 - 50 Years,1. Very Poor,1 - 5 Years,Casey
CASEYC12260,Casey Fields,160,Berwick-Cranbourne,Road,Cranbourne East,3977.0,-38.121978999999996,145.312021,20230,Rugby,0 - 5 Years,,1 - 5 Years,Casey
CASEYC12272,"Frog Hollow Recreation Reserve,",,Hallam North,Road,Endeavour Hills,3802.0,-37.989384,145.274223,20268,Rugby,11 - 25 Years,3. Average,1 - 5 Years,Casey
CASEYC12321,"Pearcedale Recreation Reserve,",,Baxter-Tooradin,Road,Pearcedale,3912.0,-38.203520000000005,145.228467,20374,Skating,,,,Casey
CASEYC12265,Betula Reserve,,Kidds,Road,Doveton,3177.0,-37.988644,145.231543,20255,Soccer,26 - 50 Years,1. Very Poor,1 - 5 Years,Casey
CASEYC12274,Chalcot Lodge Reserve,,Haverstock Hill,Close,Endeavour Hills,3802.0,-37.969783,145.24973,20270,Soccer,0 - 5 Years,5. Very Good,< 1 Years,Casey
CASEYC12247,Cranbourne Recreation Reserve,,Sladen,Street,Cranbourne,3977.0,-38.117568,145.283637,20202,Soccer,26 - 50 Years,3. Average,1 - 5 Years,Casey
CASEYC5584,Cranbourne Soccer,25,O'Tooles,Road,Cranbourne,3977.0,-38.116054999999996,145.271576,27951,Soccer,11 - 25 Years,,1 - 5 Years,Casey
CASEYC12315,"Hillsmeade Reserve,",,The Promenade,Nan,Narre Warren South,3805.0,-38.065279,145.308473,20361,Soccer,11 - 25 Years,3. Average,1 - 5 Years,Casey
CASEYC12308,"Jack Thomas Rec. Reserve,",,Fox,Road,Narre Warren North,3804.0,-37.994838,145.306538,20349,Soccer,26 - 50 Years,4. Good,6 - 10 Years,Casey
CASEYC12278,James Cook Reserve,,Jones,Court,Endeavour Hills,3802.0,-37.97974,145.247119,20281,Soccer,0 - 5 Years,5. Very Good,,Casey
CASEYC12294,"KM Reedy Recreation Reserve,",,Pound,Road,Hampton Park,3976.0,-38.023132000000004,145.248479,20315,Soccer,6 - 10 Years,4. Good,1 - 5 Years,Casey
CASEYC12259,"Lawson Poole Recreation Reserve,",,Lesdon,Avenue,Cranbourne,3977.0,-38.083526,145.274553,20224,Soccer,11 - 25 Years,3. Average,1 - 5 Years,Casey
CASEYC12266,"Power Road Recreation Reserve,",,Power,Road,Doveton,3177.0,-37.980461,145.24112399999999,20258,Soccer,51 Years +,4. Good,1 - 5 Years,Casey
CASEYC12273,"Reema Recreation Reserve,",,Reema,Boulevard,Endeavour Hills,3802.0,-37.971065,145.276063,20269,Soccer,11 - 25 Years,5. Very Good,< 1 Years,Casey
CASEYC12307,"Sweeney Recreation Reserve,",,Golf Links,Road,Narre Warren,3805.0,-38.039175,145.327194,20348,Soccer,0 - 5 Years,5. Very Good,,Casey
CASEYC12286,"Waratah Recreation Reserve,",,Laurel,Avenue,Eumemmerring,3802.0,-37.992989,145.249168,20296,Soccer,26 - 50 Years,3. Average,6 - 10 Years,Casey
CASEYC12249,Casey Indoor Leisure Centre,,New Holland,Drive,Cranbourne,3977.0,-38.112772,145.29404499999998,20208,Soccer (Indoor),26 - 50 Years,4. Good,1 - 5 Years,Casey
CASEYC11287,Cranbourne Indoor sports,14,Smethurst,Street,Cranbourne,3977.0,-38.1045,145.2865,26792,Soccer (Indoor),,,,Casey
CASEYC12277,Endeavour Hills Leisure Centre,10,Raymond MCMahon,Boulevard,Endeavour Hills,3802.0,-37.978588,145.25978500000002,20280,Soccer (Indoor),11 - 25 Years,4. Good,Upgrade in progress,Casey
CASEYC12307,"Sweeney Recreation Reserve,",,Golf Links,Road,Narre Warren,3805.0,-38.039175,145.327194,20346,Softball,11 - 25 Years,4. Good,< 1 Years,Casey
CASEYC12289,Freeway Sports,3,Doveton,Avenue,Eumemmerring,3802.0,-38.002875,145.249954,20300,Squash / Racquetball,,,,Casey
CASEYC12300,Casey Aquatic & Recreation Centre,,Overland,Drive,Narre Warren,3805.0,-38.020734999999995,145.30094499999998,20330,Swimming,26 - 50 Years,4. Good,1 - 5 Years,Casey
CASEYC12248,Cranbourne Indoor Pool,,Grant,Street,Cranbourne,3977.0,-38.115664,145.278354,20205,Swimming,,,,Casey
CASEYC12267,Doveton Pool in the Park,64,tristania,Street,Doveton,3177.0,-37.98872,145.244299,20260,Swimming,,3. Average,,Casey
CASEYC12289,Freeway Sports,3,Doveton,Avenue,Eumemmerring,3802.0,-38.002875,145.249954,20301,Swimming,,,,Casey
CASEYC12291,Hall's Taekwondo,261,Princess,Highway,Hallam,3803.0,-38.003671000000004,145.252147,20304,Martial Arts,,,,Casey
CASEYC12249,Casey Indoor Leisure Centre,,New Holland,Drive,Cranbourne,3977.0,-38.112772,145.29404499999998,20209,Tennis,26 - 50 Years,4. Good,1 - 5 Years,Casey
CASEYC12279,Sydney Parkinson Reserve,,Sydney-Parkinson,Avenue,Endeavour Hills,3802.0,-37.986746000000004,145.260699,20282,Tennis,26 - 50 Years,3. Average,1 - 5 Years,Casey
CASEYC12242,Arch Brown Reserve,,Buchanan,Road,Berwick,3806.0,-38.027951,145.354874,20188,Tennis (Outdoor),26 - 50 Years,4. Good,1 - 5 Years,Casey
CASEYC12260,Casey Fields,160,Berwick-Cranbourne,Road,Cranbourne East,3977.0,-38.121978999999996,145.312021,20232,Tennis (Outdoor),,,1 - 5 Years,Casey
CASEYC12260,Casey Fields,160,Berwick-Cranbourne,Road,Cranbourne East,3977.0,-38.121978999999996,145.312021,20231,Tennis (Outdoor),6 - 10 Years,5. Very Good,1 - 5 Years,Casey
CASEYC12246,Clyde Recreation Reserve,,Patterson,Road,Clyde,3978.0,-38.11994,145.32829099999998,20198,Tennis (Outdoor),26 - 50 Years,3. Average,,Casey
CASEYC12247,Cranbourne Recreation Reserve,,Sladen,Street,Cranbourne,3977.0,-38.117568,145.283637,20203,Tennis (Outdoor),26 - 50 Years,3. Average,,Casey
CASEYC12297,Dalton reserve,,King,Road,Harkaway,3806.0,-38.001823,145.342576,20321,Tennis (Outdoor),26 - 50 Years,4. Good,1 - 5 Years,Casey
CASEYC12297,Dalton reserve,,King,Road,Harkaway,3806.0,-38.001823,145.342576,20322,Tennis (Outdoor),,,1 - 5 Years,Casey
CASEYC12263,Glover Recreation Reserve,,Cross,Road,Devon Meadows,3977.0,-38.156582,145.302598,20246,Tennis (Outdoor),26 - 50 Years,3. Average,,Casey
CASEYC12263,Glover Recreation Reserve,,Cross,Road,Devon Meadows,3977.0,-38.156582,145.302598,20244,Tennis (Outdoor),26 - 50 Years,3. Average,,Casey
CASEYC12264,"Glover Recreation Reserve,",,Browns,Road,Devon Meadows,3977.0,-38.15697,145.302327,20252,Tennis (Outdoor),,,,Casey
CASEYC12292,"Hallam Recreation Reserve,",,Frawley,Road,Hallam,3803.0,-38.001698,145.26916699999998,20308,Tennis (Outdoor),26 - 50 Years,4. Good,,Casey
CASEYC12306,Max Pawsey Recreation Reserve,,Magid,Drive,Narre Warren,3805.0,-38.017492,145.298057,20340,Tennis (Outdoor),11 - 25 Years,3. Average,,Casey
CASEYC12262,"Morning Mist Recreation Reserve,",,Browns,Road,Cranbourne South,3977.0,-38.146868,145.232147,20240,Tennis (Outdoor),,3. Average,,Casey
CASEYC12301,Narre Warren Country Club Tennis Court,,Lauderdale,Road,Narre Warren,3805.0,-38.025228000000006,145.309751,20331,Tennis (Outdoor),,,,Casey
CASEYC12312,Narre Warren Nth Tennis Club,,Old Abeckett,Road,Narre Warren North,3805.0,-37.979048,145.314987,20357,Tennis (Outdoor),0 - 5 Years,5. Very Good,,Casey
CASEYC12321,"Pearcedale Recreation Reserve,",,Baxter-Tooradin,Road,Pearcedale,3912.0,-38.203520000000005,145.228467,20372,Tennis (Outdoor),26 - 50 Years,4. Good,,Casey
CASEYC12285,"Reid Robinson Rec. Reserve,",,Oak,Avenue,Eumemmerring,3802.0,-37.996774,145.242946,20294,Tennis (Outdoor),26 - 50 Years,3. Average,,Casey
CASEYC12295,"Robert Booth Recreation Reserve,",,Sommerville,Road,Hampton Park,3976.0,-38.030024,145.258671,20319,Tennis (Outdoor),26 - 50 Years,3. Average,1 - 5 Years,Casey
CASEYC12307,"Sweeney Recreation Reserve,",,Golf Links,Road,Narre Warren,3805.0,-38.039175,145.327194,20347,Tennis (Outdoor),6 - 10 Years,4. Good,1 - 5 Years,Casey
CASEYC12323,"Tooradin Recreation Reserve,",68,South Gippsland,Highway,Tooradin,3980.0,-38.210669,145.37535,20380,Tennis (Outdoor),0 - 5 Years,5. Very Good,,Casey
CASEYC12324,"Warneet Recreation Reserve,",,Warneet,Road,Warneet,3980.0,-38.219145000000005,145.31346100000002,20385,Tennis (Outdoor),11 - 25 Years,3. Average,,Casey
CASEYC12249,Casey Indoor Leisure Centre,,New Holland,Drive,Cranbourne,3977.0,-38.112772,145.29404499999998,20210,Volleyball,26 - 50 Years,4. Good,1 - 5 Years,Casey
CASEYC12289,Freeway Sports,3,Doveton,Avenue,Eumemmerring,3802.0,-38.002875,145.249954,20302,Volleyball,,,,Casey
CENTRA12557,Jack Pascoe Reserve,,Majorca,Road,Maryborough,3465.0,-37.055592,143.745472,20840,Athletics,6 - 10 Years,4. Good,1 - 5 Years,Central Goldfields
CENTRA12567,Princes Park Precinct,,Park,Road,Maryborough,3465.0,-37.043009000000005,143.74114,20861,Athletics,51 Years +,4. Good,1 - 5 Years,Central Goldfields
CENTRA12565,Bealiba Recreation Reserve,,Park,Lane,Bealiba,3475.0,-36.792730999999996,143.549039,20857,Australian Rules Football,26 - 50 Years,3. Average,1 - 5 Years,Central Goldfields
CENTRA12546,Carisbrook Recreation Reserve,6,Hare,Street,Carisbrook,3464.0,-37.045446000000005,143.80890300000002,20817,Australian Rules Football,11 - 25 Years,3. Average,< 1 Years,Central Goldfields
CENTRA12548,Deledeo Recreation Reserve,,Elgin,Road,Dunolly,3472.0,-36.853322,143.732102,20824,Australian Rules Football,26 - 50 Years,2. Poor,11 + Years,Central Goldfields
CENTRA12555,Hedges Oval,,Rinaldi,Street,Maryborough,3465.0,-37.058239,143.731452,20836,Australian Rules Football,26 - 50 Years,3. Average,11 + Years,Central Goldfields
CENTRA12567,Princes Park Precinct,,Park,Road,Maryborough,3465.0,-37.043009000000005,143.74114,20862,Australian Rules Football,51 Years +,4. Good,1 - 5 Years,Central Goldfields
CENTRA12572,Talbot Recreation Reserve,,Avoca,Road,Talbot,3371.0,-37.169542,143.69393200000002,20875,Australian Rules Football,26 - 50 Years,3. Average,< 1 Years,Central Goldfields
CENTRA12561,Maryborough Sports and Leisure Centre,40,Gillies,Street,Maryborough,3465.0,-37.05575,143.743896,20845,Badminton,26 - 50 Years,4. Good,< 1 Years,Central Goldfields
CENTRA12571,Talbot Indoor Recreation Centre,,Avoca,Road,Talbot,3371.0,-37.169509000000005,143.69539699999999,20871,Badminton,11 - 25 Years,3. Average,11 + Years,Central Goldfields
CENTRA12561,Maryborough Sports and Leisure Centre,40,Gillies,Street,Maryborough,3465.0,-37.05575,143.743896,20846,Basketball,26 - 50 Years,4. Good,< 1 Years,Central Goldfields
CENTRA12571,Talbot Indoor Recreation Centre,,Avoca,Road,Talbot,3371.0,-37.169509000000005,143.69539699999999,20872,Basketball,11 - 25 Years,3. Average,11 + Years,Central Goldfields
CENTRA12548,Deledeo Recreation Reserve,,Elgin,Road,Dunolly,3472.0,-36.853322,143.732102,20825,BMX,11 - 25 Years,2. Poor,11 + Years,Central Goldfields
CENTRA12546,Carisbrook Recreation Reserve,6,Hare,Street,Carisbrook,3464.0,-37.045446000000005,143.80890300000002,20818,Cricket,11 - 25 Years,3. Average,< 1 Years,Central Goldfields
CENTRA12548,Deledeo Recreation Reserve,,Elgin,Road,Dunolly,3472.0,-36.853322,143.732102,20826,Cricket,26 - 50 Years,2. Poor,11 + Years,Central Goldfields
CENTRA12554,Frank Graham Oval,54,Argyle,Road,Maryborough,3465.0,-37.053752,143.74944399999998,20834,Cricket,26 - 50 Years,2. Poor,6 - 10 Years,Central Goldfields
CENTRA12555,Hedges Oval,,Rinaldi,Street,Maryborough,3465.0,-37.058239,143.731452,20837,Cricket,26 - 50 Years,3. Average,11 + Years,Central Goldfields
CENTRA12564,Moliagul Oval,,Dunolly,Road,Moliagul,3472.0,-36.749226,143.663428,20856,Cricket,26 - 50 Years,2. Poor,11 + Years,Central Goldfields
CENTRA12566,Peel Street Reserve,,Peel,Street,Maryborough,3465.0,-37.04098,143.732044,20859,Cricket,26 - 50 Years,1. Very Poor,11 + Years,Central Goldfields
CENTRA12567,Princes Park Precinct,,Park,Road,Maryborough,3465.0,-37.043009000000005,143.74114,20863,Cricket,51 Years +,4. Good,1 - 5 Years,Central Goldfields
CENTRA12567,Princes Park Precinct,,Park,Road,Maryborough,3465.0,-37.043009000000005,143.74114,20864,Cricket,51 Years +,3. Average,1 - 5 Years,Central Goldfields
CENTRA12568,Ron Sinclair Oval,,Clarke,Street,Maryborough,3465.0,-37.053532000000004,143.728456,20868,Cricket,51 Years +,3. Average,11 + Years,Central Goldfields
CENTRA12572,Talbot Recreation Reserve,,Avoca,Road,Talbot,3371.0,-37.169542,143.69393200000002,20876,Cricket,0 - 5 Years,4. Good,1 - 5 Years,Central Goldfields
CENTRA12562,Maryborough Velodrome,,Elgin,Road,Maryborough,3465.0,-37.049403999999996,143.725798,20854,Cycling,26 - 50 Years,3. Average,11 + Years,Central Goldfields
CENTRA5439,Pines / Pineys,,nan,Nan,Nan,0.0,-37.044739,144.246755,27694,Cycling,,,,Mount Alexander
CENTRA12561,Maryborough Sports and Leisure Centre,40,Gillies,Street,Maryborough,3465.0,-37.05575,143.743896,20847,Gym / Fitness,26 - 50 Years,4. Good,< 1 Years,Central Goldfields
CENTRA12551,Dunolly Golf club,,Short,Street,Dunolly,3472.0,-36.853728000000004,143.721945,20830,Golf,26 - 50 Years,2. Poor,11 + Years,Central Goldfields
CENTRA12558,Maryborough Golf Club,,Park,Road,Maryborough,3465.0,-37.032806,143.744361,20841,Golf,26 - 50 Years,3. Average,11 + Years,Central Goldfields
CENTRA12570,Talbot Golf Club,,Lexton,Road,Talbot,3371.0,-37.183692,143.675602,20870,Golf,26 - 50 Years,3. Average,11 + Years,Central Goldfields
CENTRA11487,Goldfields Gymnastics,46,Gillies,Street,Maryborough,3465.0,-37.05477,143.744227,27317,Gymnastics,,,,Central Goldfields
CENTRA12567,Princes Park Precinct,,Park,Road,Maryborough,3465.0,-37.043009000000005,143.74114,20860,Hockey,26 - 50 Years,3. Average,1 - 5 Years,Central Goldfields
CENTRA12546,Carisbrook Recreation Reserve,6,Hare,Street,Carisbrook,3464.0,-37.045446000000005,143.80890300000002,20820,Netball,11 - 25 Years,4. Good,< 1 Years,Central Goldfields
CENTRA12548,Deledeo Recreation Reserve,,Elgin,Road,Dunolly,3472.0,-36.853322,143.732102,20827,Netball,6 - 10 Years,4. Good,6 - 10 Years,Central Goldfields
CENTRA12555,Hedges Oval,,Rinaldi,Street,Maryborough,3465.0,-37.058239,143.731452,20838,Netball,6 - 10 Years,3. Average,6 - 10 Years,Central Goldfields
CENTRA12567,Princes Park Precinct,,Park,Road,Maryborough,3465.0,-37.043009000000005,143.74114,20865,Netball,0 - 5 Years,5. Very Good,< 1 Years,Central Goldfields
CENTRA12572,Talbot Recreation Reserve,,Avoca,Road,Talbot,3371.0,-37.169542,143.69393200000002,20877,Netball,11 - 25 Years,3. Average,Upgrade in progress,Central Goldfields
CENTRA12560,Maryborough Netball,,Gartley,Court,Maryborough,3465.0,-37.055372999999996,143.74838400000002,20844,Netball (Indoor),26 - 50 Years,3. Average,< 1 Years,Central Goldfields
CENTRA12561,Maryborough Sports and Leisure Centre,40,Gillies,Street,Maryborough,3465.0,-37.05575,143.743896,20848,Netball (Indoor),26 - 50 Years,4. Good,< 1 Years,Central Goldfields
CENTRA12571,Talbot Indoor Recreation Centre,,Avoca,Road,Talbot,3371.0,-37.169509000000005,143.69539699999999,20873,Netball (Indoor),11 - 25 Years,3. Average,11 + Years,Central Goldfields
CENTRA12575,Tullaroop Leisure Centre,,Carisbrook-Talbot,Road,Carisbrook,3464.0,-37.052411,143.81221299999999,20880,Netball (Indoor),26 - 50 Years,4. Good,< 1 Years,Central Goldfields
CENTRA12554,Frank Graham Oval,54,Argyle,Road,Maryborough,3465.0,-37.053752,143.74944399999998,20835,Soccer,26 - 50 Years,2. Poor,6 - 10 Years,Central Goldfields
CENTRA12561,Maryborough Sports and Leisure Centre,40,Gillies,Street,Maryborough,3465.0,-37.05575,143.743896,20849,Soccer (Indoor),26 - 50 Years,4. Good,< 1 Years,Central Goldfields
CENTRA12575,Tullaroop Leisure Centre,,Carisbrook-Talbot,Road,Carisbrook,3464.0,-37.052411,143.81221299999999,20881,Squash / Racquetball,26 - 50 Years,4. Good,< 1 Years,Central Goldfields
CENTRA12552,Dunolly Swim Centre,41,Market,Street,Dunolly,3472.0,-36.858251,143.73285800000002,20831,Swimming,51 Years +,3. Average,< 1 Years,Central Goldfields
CENTRA12561,Maryborough Sports and Leisure Centre,40,Gillies,Street,Maryborough,3465.0,-37.05575,143.743896,20850,Swimming,26 - 50 Years,4. Good,< 1 Years,Central Goldfields
CENTRA12576,Princes Park Precinct (Swimming Pool),,Park,Road,Maryborough,3465.0,-37.043009000000005,143.74114,20882,Swimming,51 Years +,4. Good,< 1 Years,Central Goldfields
CENTRA12573,Talbot Swim Centre,,Scandinavian,Crescent,Talbot,3371.0,-37.172314,143.702435,20878,Swimming,26 - 50 Years,2. Poor,< 1 Years,Central Goldfields
CENTRA12561,Maryborough Sports and Leisure Centre,40,Gillies,Street,Maryborough,3465.0,-37.05575,143.743896,20851,Table Tennis,26 - 50 Years,4. Good,< 1 Years,Central Goldfields
CENTRA12561,Maryborough Sports and Leisure Centre,40,Gillies,Street,Maryborough,3465.0,-37.05575,143.743896,20852,Martial Arts,26 - 50 Years,4. Good,< 1 Years,Central Goldfields
CENTRA12544,Bealiba Tennis Club,18,Davies,Street,Bealiba,3475.0,-36.788068,143.552968,20815,Tennis (Outdoor),,4. Good,1 - 5 Years,Central Goldfields
CENTRA12545,Bowenvale Tennis,,Timor,Road,Bowenvale,3465.0,-36.989495,143.711378,20816,Tennis (Outdoor),11 - 25 Years,2. Poor,11 + Years,Central Goldfields
CENTRA12546,Carisbrook Recreation Reserve,6,Hare,Street,Carisbrook,3464.0,-37.045446000000005,143.80890300000002,20821,Tennis (Outdoor),11 - 25 Years,4. Good,< 1 Years,Central Goldfields
CENTRA12547,Daisy Hill Tennis Club,,Dehnerts,Road,Daisy Hill,3465.0,-37.101283,143.727198,20822,Tennis (Outdoor),11 - 25 Years,3. Average,11 + Years,Central Goldfields
CENTRA12549,Dunluce Tennis,,Bealiba South,Road,Dunluce,3472.0,-36.903814000000004,143.569516,20828,Tennis (Outdoor),26 - 50 Years,2. Poor,11 + Years,Central Goldfields
CENTRA12553,Dunolly Tennis Club,,Thompson,Street,Dunolly,3472.0,-36.859401,143.733394,20833,Tennis (Outdoor),26 - 50 Years,3. Average,11 + Years,Central Goldfields
CENTRA12553,Dunolly Tennis Club,,Thompson,Street,Dunolly,3472.0,-36.859401,143.733394,20832,Tennis (Outdoor),26 - 50 Years,3. Average,11 + Years,Central Goldfields
CENTRA12567,Princes Park Precinct,,Park,Road,Maryborough,3465.0,-37.043009000000005,143.74114,20867,Tennis (Outdoor),51 Years +,4. Good,11 + Years,Central Goldfields
CENTRA12567,Princes Park Precinct,,Park,Road,Maryborough,3465.0,-37.043009000000005,143.74114,20866,Tennis (Outdoor),51 Years +,4. Good,6 - 10 Years,Central Goldfields
CENTRA12574,Talbot Tennis Club,,Carpentaria,Street,Talbot,3371.0,-37.173229,143.701853,20879,Tennis (Outdoor),26 - 50 Years,3. Average,6 - 10 Years,Central Goldfields
CENTRA12561,Maryborough Sports and Leisure Centre,40,Gillies,Street,Maryborough,3465.0,-37.05575,143.743896,20853,Volleyball,26 - 50 Years,4. Good,< 1 Years,Central Goldfields
CENTRA12571,Talbot Indoor Recreation Centre,,Avoca,Road,Talbot,3371.0,-37.169509000000005,143.69539699999999,20874,Volleyball,11 - 25 Years,3. Average,11 + Years,Central Goldfields
COLACO11264,Alvie Recreation Reserve,1140,Coranagmite Lake,Road,Alvie,3249.0,-38.242638,143.50923999999998,18004,Australian Rules Football,,4. Good,1 - 5 Years,Colac Otway
COLACO11267,Apollo Bay Recreation Reserve,70,Great Ocean,Road,Apollo Bay,3233.0,-38.762937,143.66781799999998,18009,Australian Rules Football,26 - 50 Years,4. Good,Upgrade in progress,Colac Otway
COLACO11273,Beeac Recreation Reserve,55,Lang,Street,Beeac,3251.0,-38.193754999999996,143.645277,18018,Australian Rules Football,51 Years +,3. Average,,Colac Otway
COLACO11278,Birregurra Recreation Reserve,19,Strachan,Street,Birregurra,3242.0,-38.334095,143.789681,18025,Australian Rules Football,26 - 50 Years,1. Very Poor,,Colac Otway
COLACO11280,Carlisle River Recreation Reserve,45,Gellibrand-River,Road,Carlisle River,3239.0,-38.560784999999996,143.393229,18032,Australian Rules Football,,3. Average,,Colac Otway
COLACO11281,Central Reserve,32-40,Gravesend,Road,Colac,3250.0,-38.347988,143.586344,18034,Australian Rules Football,26 - 50 Years,2. Poor,,Colac Otway
COLACO11291,Elliminyt Recreation Reserve,235,Main,Street,Elliminyt,3250.0,-38.364438,143.581651,18054,Australian Rules Football,26 - 50 Years,4. Good,,Colac Otway
COLACO11292,Forrest Recreation Reserve,25,Yaugher,Road,Forrest,3236.0,-38.506294,143.72620600000002,18058,Australian Rules Football,26 - 50 Years,4. Good,,Colac Otway
COLACO11294,Gellibrand Recreation Reserve,20,Football,Road,Gellibrand,3239.0,-38.526229,143.53794,18063,Australian Rules Football,26 - 50 Years,4. Good,6 - 10 Years,Colac Otway
COLACO11297,Irrewillipe Recreation Reserve,2480,Timboon Colac Road,Road,Irrewillipe,3249.0,-38.412427,143.441344,18071,Australian Rules Football,26 - 50 Years,3. Average,,Colac Otway
COLACO11296,Warrowie Recreation Reserve,35,McKays,Road,Irrewarra,3249.0,-38.287327000000005,143.65801000000002,18068,Australian Rules Football,26 - 50 Years,3. Average,,Colac Otway
COLACO11309,Western Oval,91A,Sinclair,Street,Colac,3250.0,-38.34158,143.569865,18088,Australian Rules Football,26 - 50 Years,4. Good,,Colac Otway
COLACO5125,Eastern Reserve,,Wilson,Street,Colac,3250.0,-38.34491,143.596452,27290,Baseball,,,,Colac Otway
COLACO11279,Blue Water Fitness Centre,118,Hearn,Street,Colac,3250.0,-38.35032,143.588796,18028,Basketball,11 - 25 Years,3. Average,New facility under construction,Colac Otway
COLACO11300,Kennett River Tennis Court,6,Hawdon,Avenue,Kennett River,3234.0,-38.667834,143.860289,18076,Basketball,51 Years +,3. Average,,Colac Otway
COLACO4906,Colac Indoor Tennis & Sports Centre,112,Main,Street,Elliminyt,3250.0,-38.356307,143.583315,27000,Beach Volleyball,,,,Colac Otway
COLACO11264,Alvie Recreation Reserve,1140,Coranagmite Lake,Road,Alvie,3249.0,-38.242638,143.50923999999998,18005,Cricket,,4. Good,1 - 5 Years,Colac Otway
COLACO11267,Apollo Bay Recreation Reserve,70,Great Ocean,Road,Apollo Bay,3233.0,-38.762937,143.66781799999998,18010,Cricket,26 - 50 Years,4. Good,Upgrade in progress,Colac Otway
COLACO11273,Beeac Recreation Reserve,55,Lang,Street,Beeac,3251.0,-38.193754999999996,143.645277,18019,Cricket,51 Years +,3. Average,,Colac Otway
COLACO11275,Beech Forest Recreation Reserve,1535,Old Beech Forest,Road,Beech Forest,3237.0,-38.629738,143.571339,18022,Cricket,51 Years +,3. Average,,Colac Otway
COLACO11278,Birregurra Recreation Reserve,19,Strachan,Street,Birregurra,3242.0,-38.334095,143.789681,18026,Cricket,26 - 50 Years,1. Very Poor,,Colac Otway
COLACO11281,Central Reserve,32-40,Gravesend,Road,Colac,3250.0,-38.347988,143.586344,18035,Cricket,26 - 50 Years,2. Poor,,Colac Otway
COLACO11284,Colac Cricket Ground,1-13,Calvert,Street,Colac,3250.0,-38.334255999999996,143.582989,18042,Cricket,26 - 50 Years,4. Good,,Colac Otway
COLACO11290,Eastern Reserve,45,Wilson,Street,Colac,3250.0,-38.345182,143.596546,18052,Cricket,26 - 50 Years,4. Good,1 - 5 Years,Colac Otway
COLACO11291,Elliminyt Recreation Reserve,235,Main,Street,Elliminyt,3250.0,-38.364438,143.581651,18055,Cricket,26 - 50 Years,4. Good,,Colac Otway
COLACO11292,Forrest Recreation Reserve,25,Yaugher,Road,Forrest,3236.0,-38.506294,143.72620600000002,18059,Cricket,26 - 50 Years,4. Good,,Colac Otway
COLACO11294,Gellibrand Recreation Reserve,20,Football,Road,Gellibrand,3239.0,-38.526229,143.53794,18064,Cricket,26 - 50 Years,4. Good,6 - 10 Years,Colac Otway
COLACO11297,Irrewillipe Recreation Reserve,2480,Timboon Colac Road,Road,Irrewillipe,3249.0,-38.412427,143.441344,18072,Cricket,26 - 50 Years,3. Average,,Colac Otway
COLACO11304,Pirron Yallock Recreation Reserve,370,Swan Marsh,Road,Pirron Yallock,3249.0,-38.369046000000004,143.4045,18082,Cricket,26 - 50 Years,4. Good,6 - 10 Years,Colac Otway
COLACO11308,Warrion Recreation Reserve,25,Glenn,Street,Warrion,3249.0,-38.225017,143.569287,18086,Cricket,26 - 50 Years,4. Good,,Colac Otway
COLACO11296,Warrowie Recreation Reserve,35,McKays,Road,Irrewarra,3249.0,-38.287327000000005,143.65801000000002,18069,Cricket,26 - 50 Years,3. Average,,Colac Otway
COLACO11309,Western Oval,91A,Sinclair,Street,Colac,3250.0,-38.34158,143.569865,18089,Cricket,26 - 50 Years,3. Average,,Colac Otway
COLACO4906,Colac Indoor Tennis & Sports Centre,112,Main,Street,Elliminyt,3250.0,-38.356307,143.583315,26999,Cricket (Indoor),,,,Colac Otway
COLACO5293,Beeac Circuit,,Lang,Street,Beeac,3251.0,-38.1937,143.63867,27541,Cycling,,,,Colac Otway
COLACO5292,Colac Circuit,,Apollo Bay,Road,Colac,3250.0,-38.345171,143.61033,27540,Cycling,,,,Colac Otway
COLACO5419,Forrest Mtb Trails,,nan,Nan,Nan,0.0,-38.497366,143.71717900000002,27675,Cycling,,,,Colac Otway
